"pairId:INTEGER","amzn.id:INTEGER","bnn.id:INTEGER","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication_date:TEXT","bnn.Pages:INTEGER","label:INTEGER"
"621","2123","2165","9781118795484","Raspberry Pi User Guide","Gareth Halfacree","15.92","Wiley","12/04/2013","312","9781118555439","Raspberry Pi Projects","Andrew Robinson","17.38","Wiley","12/31/2013","478","0"
"622","2123","2793","9781118795484","Raspberry Pi User Guide","Gareth Halfacree","15.92","Wiley","12/04/2013","312","9781118335963","Canon EOS 70D For Dummies","Julie Adair King","18.49","Wiley","12/23/2013","352","0"
"623","2126","156","9780321919410","Adobe Dreamweaver CC Classroom in a Book","Adobe Creative Team","38.89","Adobe Press","07/25/2013","448","9780321919410","Adobe Dreamweaver CC Classroom in a Book","Adobe Creative Team","38.89","Adobe Press","07/29/2013","448","1"
"624","2126","943","9780321919410","Adobe Dreamweaver CC Classroom in a Book","Adobe Creative Team","38.89","Adobe Press","07/25/2013","448","9780321929600","Adobe After Effects CC Classroom in a Book","Adobe Creative Team","49.35","Adobe Press","07/22/2013","387","0"
"625","2129","550","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118281123","AutoCAD 2013 For Dummies","David Byrnes","22.3","Wiley","05/08/2012","592","0"
"626","2129","1125","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781119953708","Lean Six Sigma For Dummies","John Morgan","16.64","Wiley","05/08/2012","320","0"
"627","2129","1328","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781444332827","Fish Pathology","Ronald J. Roberts","238.03","Wiley","05/22/2012","590","0"
"628","2129","1403","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118176719","Virtualization Essentials","Matthew Portnoy","29.39","Wiley","05/01/2012","304","0"
"629","2129","2518","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118204122","iOS Hacker's Handbook","Dion Blazakis","33.06","Wiley","05/08/2012","408","0"
"630","2129","2577","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118130568","Introducing Autodesk Maya 2013","Dariush Derakhshani","36.99","Wiley","05/01/2012","648","0"
"631","2129","3126","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118123881","Adobe Photoshop CS6 Bible","Brad Dayley","31.11","Wiley","05/08/2012","1104","0"
"632","2131","654","9781285099200","New Perspectives on Microsoft Access 2013, Comprehensive","Sharon Scollard","141.21","Cengage Learning","10/24/2013","832","9781285062297","Management of Information Security","Michael E. Whitman","0.0","Cengage Learning","10/18/2013","592","0"
"633","2139","720","9780470665763","Interaction Design: Beyond Human - Computer Interaction","Yvonne Rogers","53.33","Wiley","06/07/2011","602","9780470878675","Troubleshooting and Maintaining Your PC All-in-One For Dummies","Dan Gookin","22.69","Wiley","06/28/2011","792","0"
"634","2139","1396","9780470665763","Interaction Design: Beyond Human - Computer Interaction","Yvonne Rogers","53.33","Wiley","06/07/2011","602","9781118004661","TI-Nspire For Dummies","Jeff McCalla","14.46","Wiley","06/07/2011","392","0"
"635","2139","2908","9780470665763","Interaction Design: Beyond Human - Computer Interaction","Yvonne Rogers","53.33","Wiley","06/07/2011","602","9781118016787","AutoCAD Civil 3D 2012 Essentials","Eric Chappell","34.16","Wiley","06/07/2011","384","0"
"636","2139","2913","9780470665763","Interaction Design: Beyond Human - Computer Interaction","Yvonne Rogers","53.33","Wiley","06/07/2011","602","9781118016794","AutoCAD 2012 and AutoCAD LT 2012 Essentials","Scott Onstott","0.0","Wiley","06/07/2011","400","0"
"637","2148","1706","9781430210788","Founders at Work: Stories of Startups' Early Days","Jessica Livingston","10.69","Apress","09/18/2008","488","9781430210788","Founders at Work: Stories of Startups' Early Days","Jessica Livingston","0.0","Apress","09/19/2008","488","1"
"638","2151","490","9781118662090","The Browser Hacker's Handbook","Wade Alcorn","44.73","Wiley","03/24/2014","648","9781118608647","Android Hacker's Handbook","Joshua J. Drake","41.25","Wiley","03/31/2014","576","0"
"639","2151","2082","9781118662090","The Browser Hacker's Handbook","Wade Alcorn","44.73","Wiley","03/24/2014","648","9781118407806","Java For Dummies","Burd","18.5","Wiley","03/31/2014","432","0"
"640","2151","2503","9781118662090","The Browser Hacker's Handbook","Wade Alcorn","44.73","Wiley","03/24/2014","648","9781118679210","Data Storage Networking: Real World Skills for the CompTIA Storage+ Certification and Beyond","Nigel Poulton","36.79","Wiley","03/24/2014","600","0"
"641","2151","3043","9781118662090","The Browser Hacker's Handbook","Wade Alcorn","44.73","Wiley","03/24/2014","648","9781118443125","Acoustics of Ducts and Mufflers","M. L. Munjal","127.99","Wiley","03/17/2014","416","0"
"642","2168","12","9781118391709","Photographing Families: Tips for Capturing Timeless Images","Michele Celentano","20.0","Wiley","02/04/2013","256","9781118537145","Minecraft For Dummies, Portable Edition","Cordeiro","9.99","Wiley","02/11/2013","160","0"
"643","2168","964","9781118391709","Photographing Families: Tips for Capturing Timeless Images","Michele Celentano","20.0","Wiley","02/04/2013","256","9781405125062","Financial Management in Construction Contracting","Andrew Ross","0.0","Wiley","02/11/2013","456","0"
"644","2168","1737","9781118391709","Photographing Families: Tips for Capturing Timeless Images","Michele Celentano","20.0","Wiley","02/04/2013","256","9781118365984","Digital SLR Video and Filmmaking For Dummies","John Carucci","18.45","Wiley","02/18/2013","416","0"
"645","2168","2073","9781118391709","Photographing Families: Tips for Capturing Timeless Images","Michele Celentano","20.0","Wiley","02/04/2013","256","9781118301296","Red Hat Enterprise Linux 6 Administration: Real World Skills for Red Hat Administrators","Sander van Vugt","40.07","Wiley","02/04/2013","672","0"
"646","2168","2164","9781118391709","Photographing Families: Tips for Capturing Timeless Images","Michele Celentano","20.0","Wiley","02/04/2013","256","9781118350638","Fabricated: The New World of 3D Printing","Hod Lipson","15.82","Wiley","02/11/2013","320","0"
"647","2168","2352","9781118391709","Photographing Families: Tips for Capturing Timeless Images","Michele Celentano","20.0","Wiley","02/04/2013","256","9781118490372","Excel VBA Programming For Dummies","John Walkenbach","17.84","Wiley","02/26/2013","408","0"
"648","2168","3035","9781118391709","Photographing Families: Tips for Capturing Timeless Images","Michele Celentano","20.0","Wiley","02/04/2013","256","9781118197349","PCs For Dummies","Dan Gookin","15.17","Wiley","02/11/2013","360","0"
"649","2174","226","9781285169071","Microsoft Access 2013: Complete (Shelly Cashman Series)","Philip J. Pratt","104.51","Cengage Learning","08/05/2013","600","9781285167725","Microsoft Word 2013: Complete","Misty E. Vermaat","0.0","Cengage Learning","08/28/2013","648","0"
"650","2174","756","9781285169071","Microsoft Access 2013: Complete (Shelly Cashman Series)","Philip J. Pratt","104.51","Cengage Learning","08/05/2013","600","9781285169071","Microsoft Access 2013: Complete","Philip J. Pratt","0.0","Cengage Learning","08/06/2013","600","1"
"651","2174","2821","9781285169071","Microsoft Access 2013: Complete (Shelly Cashman Series)","Philip J. Pratt","104.51","Cengage Learning","08/05/2013","600","9781285075990","Practical Microsoft Office 2013 (with CD-ROM)","June Jamrich Parsons","0.0","Cengage Learning","08/23/2013","272","0"
"652","2178","1958","9781118891681","Business Data Communications and Networking","Alexandra Durcikova","183.12","Wiley","08/25/2014","416","9781118817094","Cloud Management and Security","Imad M. Abbadi","85.85","Wiley","08/11/2014","240","0"
"653","2178","2715","9781118891681","Business Data Communications and Networking","Alexandra Durcikova","183.12","Wiley","08/25/2014","416","9781118921173","Facebook & Twitter For Seniors For Dummies","Marsha Collier","17.27","Wiley","08/18/2014","360","0"
"654","2180","391","9781118877166","Level Up! The Guide to Great Video Game Design","Scott Rogers","30.01","Wiley","04/28/2014","550","9781118772225","Marketing Automation For Dummies","Mathew Sweezey","17.83","Wiley","04/14/2014","312","0"
"655","2180","853","9781118877166","Level Up! The Guide to Great Video Game Design","Scott Rogers","30.01","Wiley","04/28/2014","550","9781118773420","Critical Reflections on Nuclear and Renewable Energy: Environmental Protection and Safety in the Wake of the Fukushima Nuclear Accident","Way Kuo","27.87","Wiley","04/07/2014","175","0"
"656","2180","1393","9781118877166","Level Up! The Guide to Great Video Game Design","Scott Rogers","30.01","Wiley","04/28/2014","550","9781118799277","Beginning iOS Programming For Dummies","Rajiv Ramnath","22.33","Wiley","04/14/2014","456","0"
"657","2180","2435","9781118877166","Level Up! The Guide to Great Video Game Design","Scott Rogers","30.01","Wiley","04/28/2014","550","9781118810088","Developing Analytic Talent: Becoming a Data Scientist","Vincent Granville","23.79","Wiley","04/07/2014","336","0"
"658","2180","2938","9781118877166","Level Up! The Guide to Great Video Game Design","Scott Rogers","30.01","Wiley","04/28/2014","550","9781118098783","Java eLearning Kit For Dummies","John Paul Mueller","26.67","Wiley","04/21/2014","448","0"
"659","2183","2","9781250046635","Virtually Human: The Promise---and the Peril---of Digital Immortality","Ray Kurzweil","20.33","St. Martin's Press","09/09/2014","368","9781250046635","Virtually Human: The Promise---and the Peril---of Digital Immortality","Martine Rothblatt","20.53","St. Martin's Press","09/09/2014","368","1"
"660","2183","1591","9781250046635","Virtually Human: The Promise---and the Peril---of Digital Immortality","Ray Kurzweil","20.33","St. Martin's Press","09/09/2014","368","9780312616267","The Blood of an Englishman (Agatha Raisin Series #25)","M. C. Beaton","18.8","St. Martin's Press","09/16/2014","304","0"
"661","2183","1918","9781250046635","Virtually Human: The Promise---and the Peril---of Digital Immortality","Ray Kurzweil","20.33","St. Martin's Press","09/09/2014","368","9781250020055","The Perfect Witness","Iris Johansen","20.51","St. Martin's Press","09/30/2014","352","0"
"662","2183","2575","9781250046635","Virtually Human: The Promise---and the Peril---of Digital Immortality","Ray Kurzweil","20.33","St. Martin's Press","09/09/2014","368","9781250054531","Accused (Rosato & Associates Series #12)","Lisa Scottoline","12.28","St. Martin's Press","09/09/2014","384","0"
"663","2183","2711","9781250046635","Virtually Human: The Promise---and the Peril---of Digital Immortality","Ray Kurzweil","20.33","St. Martin's Press","09/09/2014","368","9781250046710","Duck the Halls (Meg Langslow Series #16)","Donna Andrews","7.99","St. Martin's Press","09/30/2014","336","0"
"664","2191","1518","9781849686068","QlikView 11 for Developers","Barry Harmsen","53.99","Packt Publishing","11/23/2012","534","9781849517829","Mastering Opencv with Practical Computer Vision Projects","Shervin Emami","43.36","Packt Publishing","11/27/2012","340","0"
"665","2191","1858","9781849686068","QlikView 11 for Developers","Barry Harmsen","53.99","Packt Publishing","11/23/2012","534","9781782160427","Wix 3.6: A Developer's Guide to Windows Installer XML","Nick Ramirez","48.18","Packt Publishing","11/28/2012","488","0"
"666","2220","2145","9780735666313","Windows Server 2012 Inside Out","William Stanek","37.15","Microsoft Press","01/25/2013","1584","9780735669123","Microsoft Word 2013 Step by Step","Joan Lambert","18.88","Microsoft Press","01/31/2013","576","0"
"667","2227","1184","9780321839572","The Digital Negative: Raw Image Processing in Lightroom, Camera Raw, and Photoshop","Jeff Schewe","30.0","Peachpit Press","09/23/2012","312","9780321840066","An Editor's Guide to Adobe Premiere Pro","Richard Harrington","33.74","Peachpit Press","09/14/2012","352","0"
"668","2227","1314","9780321839572","The Digital Negative: Raw Image Processing in Lightroom, Camera Raw, and Photoshop","Jeff Schewe","30.0","Peachpit Press","09/23/2012","312","9780321832184","PHP Advanced and Object-Oriented Programming: Visual QuickPro Guide","Larry Ullman","34.69","Peachpit Press","09/27/2012","504","0"
"669","2229","407","9780321814333","Photographing Women: 1,000 Poses","Eliot Siegel","35.9","Peachpit Press","10/06/2012","320","9780321862693","Shooting in Sh*tty Light: The Top Ten Worst Photography Lighting Situations and How to Conquer Them","Lindsay Adler","23.12","Peachpit Press","10/18/2012","223","0"
"670","2234","1131","9780735669468","Microsoft Visio 2013 Step By Step","Scott Helmers","18.95","Microsoft Press","05/25/2013","592","9780735667006","Microsoft SharePoint 2013 Plain & Simple","Johnathan Lightfoot","20.72","Microsoft Press","05/31/2013","464","0"
"671","2244","2145","9780735669123","Microsoft Word 2013 Step By Step","Joan Lambert","18.88","Microsoft Press","01/25/2013","576","9780735669123","Microsoft Word 2013 Step by Step","Joan Lambert","18.88","Microsoft Press","01/31/2013","576","1"
"672","2245","691","9781430265269","Office 365: Migrating and Managing Your Business in the Cloud","Don Crawford","31.76","Apress","12/29/2013","680","9781430257400","Rethinking the Internet of Things: A Scalable Approach to Connecting Everything","Francis daCosta","28.9","Apress","12/29/2013","192","0"
"673","2245","1791","9781430265269","Office 365: Migrating and Managing Your Business in the Cloud","Don Crawford","31.76","Apress","12/29/2013","680","9781430260134","Sensor Technologies: Healthcare, Wellness and Environmental Applications","Michael J. McGrath","32.11","Apress","12/17/2013","336","0"
"674","2245","2487","9781430265269","Office 365: Migrating and Managing Your Business in the Cloud","Don Crawford","31.76","Apress","12/29/2013","680","9781430261872","Oracle Database 12c Performance Tuning Recipes: A Problem-Solution Approach","Sam Alapati","41.24","Apress","12/31/2013","636","0"
"675","2251","57","9780470474242","Cryptography Engineering: Design Principles and Practical Applications","Niels Ferguson","32.37","Wiley","03/15/2010","384","9780470497425","Local Online Advertising For Dummies","Court Cunningham","18.04","Wiley","03/29/2010","384","0"
"676","2251","564","9780470474242","Cryptography Engineering: Design Principles and Practical Applications","Niels Ferguson","32.37","Wiley","03/15/2010","384","9780470638019","Audel Millwright's and Mechanic's Guide (Audel Technical Trades Series)","Thomas B. Davis","0.0","Wiley","03/22/2010","1123","0"
